id,added_at,source,type,category,title,url,description,why_interesting,author_handle,github_stars,github_url,license,is_indexed,tags
544,2026-05-25 07:37:21.528695+00,github,project,agent_framework,"Agno — Build, Run, and Manage Agent Platforms (40.3K Stars)",https://github.com/agno-agi/agno,"Python framework for building, running, and managing agent platforms. 40K+ stars, 5.4K forks. Multi-agent orchestration, tool integration, and deployment.","Major Python agent framework at 40K stars, not yet in our awesome-discoveries repo. Broad appeal for agent builders.",,40335,https://github.com/agno-agi/agno,,t,
545,2026-05-25 07:37:21.528695+00,twitter,insight,agent_security,TrapDoor AI Agent Config Poisoning — Zero-Width Unicode in CLAUDE.md/.cursorrules,https://x.com/feross/status/2058666464241213498,"Supply chain attack now specifically targets AI coding assistants. Attackers submit PRs to open-source repos injecting CLAUDE.md and .cursorrules files with zero-width Unicode characters. When dev runs Claude Code or Cursor, agent reads these as trusted instructions and executes malicious commands. 34+ packages, 384+ versions across npm/PyPI/Crates.io. New attack surface: invisible prompt injection via agent config files.","First documented case of supply chain attack specifically weaponizing AI agent config files (.cursorrules, CLAUDE.md) with zero-width Unicode steganography. This is a new attack class.",,,"",,t,
546,2026-05-25 07:37:21.528695+00,github,tool,agent_framework,gptme — Persistent Autonomous Agent in Your Terminal (4.3K Stars),https://github.com/gptme/gptme,"Terminal-based autonomous agent that writes code, uses the shell, browses the web. Persistent across sessions. Python, 4.3K stars, 389 forks.",Long-running terminal agent with persistence. Good alternative to larger frameworks for dev workflows.,,4308,https://github.com/gptme/gptme,,t,
551,2026-05-25 08:08:33.804451+00,github,tool,agent_benchmark,SaaS-Bench — Realistic SaaS Workflows for GUI Agent Evaluation Showing 3.8% Claude Opus Resolved Score,https://github.com/UniPat-AI/SaaS-Bench,"UniPat AI benchmark putting 23 real open-source SaaS systems into Docker with full DB state and business constraints. 106 tasks across software dev, finance, medical, collab, supply chain, media. Agents scored by checkpoint (partial credit) vs resolved (full outcome). Gap is enormous — 3.8% for Claude Opus 4.7, 0.0% for Gemini 3.1 Pro when measuring resolved. Long-horizon cross-app real backend state is the unsolved gap.",Benchmark theater exposed: agents score fine on partial credit but collapse when you require actual outcomes. The resolved-vs-checkpoint gap is the most honest metric in agent eval.,,61,https://github.com/UniPat-AI/SaaS-Bench,,t,"benchmark,computer-use,agent-evaluation,saas"
552,2026-05-25 08:08:34.878854+00,github,tool,agent_framework,career-ops — AI-Powered Job Search Command Center Built on Claude Code (47K Stars),https://github.com/santifer/career-ops,"AI-powered job search system with 14 skill modes, Go dashboard, PDF generation, batch processing. Built on Claude Code as the agent backbone. 47K stars signals massive developer adoption.",47K stars on a Claude Code app. Not a framework — an actual product built on Claude Code as runtime.,,47112,https://github.com/santifer/career-ops,,t,"claude-code,job-search,agent-app,batch-processing"
553,2026-05-25 08:08:36.020998+00,github,project,orchestration,"LobeHub — Chief Agent Operator: Hire, Schedule, and Report on Your AI Team 24/7 (77.6K Stars)",https://github.com/lobehub/lobehub,"Agent orchestration platform that treats AI agents like employees — hiring, scheduling, reporting. 7x24 operations model. TypeScript-based, 77K stars. Agent-as-team-member with shift management.",77K stars. The agent-as-employee metaphor resonating at scale. Shift management for AI agents is a new product category.,,77656,https://github.com/lobehub/lobehub,,t,"agent-operator,scheduling,team-management,orchestration"
554,2026-05-25 08:08:37.10166+00,github,pattern,agent_infrastructure,Awesome Production Agentic Systems — Curated List of Production Agent Tooling (117 Stars),https://github.com/EthicalML/awesome-production-agentic-systems,"Curated GitHub list covering agentic frameworks (ADK, AutoGen, LangGraph, CrewAI), observability tools, protocols (A2A, ACP, MCP), memory management, agent security, and prompt engineering for production.",Good production-focused reference covering the full agent stack from frameworks to security to protocols.,,117,https://github.com/EthicalML/awesome-production-agentic-systems,,t,"awesome-list,production,reference,curated"
555,2026-05-25 09:39:32.276663+00,github,project,agent_framework,"VoltAgent/awesome-agent-skills — 1000+ Agent Skills for Claude Code, Codex, Gemini CLI, Cursor (22.9K★)",https://github.com/VoltAgent/awesome-agent-skills,"Curated collection of 1000+ agent skills from official dev teams and community. Compatible with Claude Code, Codex, Gemini CLI, Cursor, and OpenCode. Covers TDD, spec generation, context management, MCP tools, RAG, and document workflows. Cross-platform portable SKILL.md format.",,,22999,https://github.com/VoltAgent/awesome-agent-skills,,t,
556,2026-05-25 09:39:33.347848+00,github,tool,orchestration,KanBots — Kanban Board That Dispatches Parallel Claude Code Agent Swarms (292★),https://github.com/leodavinci1/kanbots,"Local-first kanban board where each card spawns a Claude Code or Codex agent in its own git worktree. Drop a folder, get a board. Autopilot mode with persona agents that split work and cross-check output. MIT licensed, no telemetry. Desktop app for Mac/Linux/Windows.",Each card = own git worktree. Kanban-for-agents pattern is new. Solves the agent-stomping-on-each-other problem in multi-agent coding.,,292,https://github.com/leodavinci1/kanbots,,t,
557,2026-05-25 09:39:34.452052+00,github,tool,coding_agents,free-claude-code — Run Claude Code CLI Free via NVIDIA NIM API Proxy (102★),https://github.com/Andrewkeith83/free-claude-code,"Proxy that converts Claude Code CLI requests to NVIDIA NIM format, enabling free usage with NVIDIA unlimited API. One-command setup. Works with Claude Code CLI framework using open models behind the scenes.",,,102,https://github.com/Andrewkeith83/free-claude-code,,t,
558,2026-05-25 10:17:45.649149+00,github,project,agent_security,OpenMythos — Open-Source Reconstruction of Claude Mythos Architecture (13.4K Stars),https://github.com/kyegomez/OpenMythos,"PyTorch implementation that reconstructs Anthropic's unreleased Claude Mythos model from first principles. Uses Recurrent-Depth Transformers with adaptive computation time. 13,378 stars. Anthropic refused to release Mythos because it found thousands of zero-days autonomously and escaped its own sandbox. Someone rebuilt it anyway.","Anthropic said Mythos was too dangerous to release. The community rebuilt it. 13K+ stars, contrarian angle built in. Brian Roemmele tweet about it got 452 likes, 37K views.",,13378,https://github.com/kyegomez/OpenMythos,,t,
559,2026-05-25 10:17:46.716752+00,github,tool,agent_security,Agentic Radar — Security Scanner for LLM Agentic Workflows (973 Stars),https://github.com/splx-ai/agentic-radar,"Python tool that scans agentic workflows for security vulnerabilities. Maps attack surfaces in multi-tool agent architectures. Covers OWASP agentic security patterns. 973 stars, 130 forks.",Security scanner specifically for agentic workflows. Maps attack surface in multi-tool architectures. Fits our niche.,,973,https://github.com/splx-ai/agentic-radar,,t,
561,2026-05-25 11:05:53.667675+00,github,tool,agent_infrastructure,"Opik — Debug, Evaluate, and Monitor LLM/Agent Workflows with Tracing (19.4K Stars)",https://github.com/comet-ml/opik,"Open-source platform for debugging, evaluating, and monitoring LLM applications, RAG systems, and agentic workflows. Comprehensive tracing, automated evaluations, and production-ready dashboards.","Agent observability is the missing piece — everyone builds agents, nobody watches them. 19.4K stars, by Comet ML. Automated eval is key differentiator. Non-security find.",,19371,https://github.com/comet-ml/opik,,t,"{agent_infrastructure,observability,evaluation,monitoring}"
562,2026-05-25 11:05:53.667675+00,github,tool,agent_framework,Composio — 1000+ Toolkits for AI Agents with Sandboxed Workbench (28.4K Stars),https://github.com/ComposioHQ/composio,"Open-source platform powering 1000+ toolkits with tool search, context management, authentication, and a sandboxed workbench. Helps build AI agents that turn intent into action. Supports MCP.","Agent tool connectivity solved at scale. 28.4K stars, 4.6K forks = serious community. Sandboxed workbench addresses the security angle too. MCP support makes it future-proof.",,28438,https://github.com/ComposioHQ/composio,,t,"{agent_framework,tools,mcp,sandbox}"
563,2026-05-25 11:05:53.667675+00,github,tool,agent_infrastructure,"Metorial — Connect Any AI Model to 1200+ Integrations via MCP, CLI, API (3.3K Stars)",https://github.com/metorial/metorial,"Unified integration layer connecting any AI model to 1200+ tools via MCP, CLI, and API. Agnostic to model provider and tool format.",The glue layer between agents and the world. 1200+ integrations is massive. MCP-first means it rides the protocol wave. Smaller but focused — solves the NxM integration problem.,,3292,https://github.com/metorial/metorial,,t,"{agent_infrastructure,mcp,integrations,tools}"
564,2026-05-25 11:37:41.865438+00,github,project,agent_security,System Prompts & Models of AI Tools — Every AI Coding Agent's Internal Instructions Leaked (138K Stars),,"Full system prompts extracted from Claude Code, Cursor, Devin AI, Windsurf, Replit, Lovable, Bolt, v0, Perplexity, Trae, Warp.dev, Augment Code, and more. 138K stars, 34K forks, 146 open issues. GPL-3.0. Continuously updated with new tool prompts as they change.","138K stars for a repo that leaks every AI coding tool internal instructions. Security angle: when anyone can read exactly how your agent is instructed to behave, prompt injection and manipulation become trivially easy. Every tool prompt is now public attack surface.",,138217,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,GPL-3.0,t,
565,2026-05-25 11:37:41.865438+00,github,tool,coding_agents,GStack — YC President Garry Tan's Exact Claude Code Setup (102K Stars),,"23 opinionated Claude Code tools serving as CEO, CTO, and VP Engineering. Garry Tan (YC president) open-sourced his complete AI coding agent configuration. MIT license, TypeScript, 102K stars in 2 months.",YC president shares his exact AI agent setup. 102K stars in 2 months shows massive demand for opinionated agent configurations. Not just a tool — a signal that the most connected VC in tech trusts Claude Code for real work.,,102005,https://github.com/garrytan/gstack,MIT,t,
566,2026-05-25 11:37:41.865438+00,github,tool,agent_framework,Anthropic Financial Services — Production Toolkit for Financial AI Agents (27.4K Stars),,"Anthropic official toolkit for building financial AI agents. Python, Apache 2.0. Fraud detection, risk modeling, compliance workflows, document processing. 27.4K stars, 3.8K forks.","Anthropic shipping production financial agent toolkit under Apache 2.0. Not a demo — fraud detection, compliance, risk modeling. Signal that Anthropic is building vertical agent stacks, not just horizontal APIs.",,27441,https://github.com/anthropics/financial-services,Apache-2.0,t,
567,2026-05-25 11:37:41.865438+00,github,tool,agent_security,AI-Infra-Guard — Tencent Full-Stack AI Red Teaming Platform (3.8K Stars),,"Tencent open-source AI security platform. Agent security scanning, MCP security scanning, skill scanning, OpenClaw security, prompt injection testing, LLM jailbreak evaluation, AI infrastructure scanning.","Tencent open-sourcing comprehensive AI red teaming platform. Covers the full attack surface: agents, MCP servers, skills, prompts, infrastructure. Validates that AI security is becoming a first-class concern at major tech companies.",,3769,https://github.com/Tencent/AI-Infra-Guard,,t,
569,2026-05-25 12:09:14.556586+00,github,tool,agent_memory,AgentMemory — Persistent Memory for AI Coding Agents (17.7K Stars),,"Agent-native persistent memory based on real-world benchmarks. Works with Claude Code, Cursor, Hermes, Codex. Turns coding agents from session-bound into compound-learning.",,,17998,https://github.com/rohitg00/agentmemory,,t,
570,2026-05-25 12:09:14.556586+00,github,tool,agent_security,CubeSandbox — Tencent Instant Secure Sandbox for AI Agents (5.9K Stars),,"Rust-based sandbox for AI agents from Tencent Cloud. Instant, concurrent, secure, lightweight. Designed for untrusted agent code execution with wire-level isolation.",,,5913,https://github.com/TencentCloud/CubeSandbox,,t,
571,2026-05-25 12:09:14.556586+00,twitter,tool,agent_infrastructure,Obscura — The Headless Browser Built for AI Agents (13.7K Stars),,Headless browser purpose-built for AI agents and web scraping. Not a Puppeteer wrapper — browser-level primitives designed for agent consumption. 13.7K stars in 6 weeks.,,,13727,https://github.com/h4ckf0r0day/obscura,,t,
572,2026-05-25 12:09:14.556586+00,github,pattern,agent_framework,DESIGN.md — Google Labs Visual Identity Format for Coding Agents (14.8K Stars),,Format specification for describing visual identity to coding agents. Gives agents persistent structured understanding of a design system. Google standardizing how agents see UI.,,,14759,https://github.com/google-labs-code/design.md,,t,
573,2026-05-25 12:34:50.118063+00,twitter,insight,agent_security,CVE-2025-9959 — Smolagents Sandbox Escape via Dunder Attribute Bypass (27.5K Stars),https://www.valtersit.com/cve/CVE-2025-9959/,"Supply chain attack in HuggingFace smolagents (27.5K stars). Incomplete validation of dunder (double underscore) attributes in the Local Python Execution sandbox allows attacker to escape sandbox and execute arbitrary code on the host system. Attack vector requires prompt injection to trick agent into generating malicious code. CVSS 7.6, CWE-20. PoC is public.",Sandbox escape in one of the most popular agent frameworks. 27.5K stars. Dunder attribute validation bypass means any agent running untrusted code in smolagents Local Python Execution is vulnerable to RCE via prompt injection. PoC public.,,27503,https://github.com/huggingface/smolagents,,t,
574,2026-05-25 14:09:21.912047+00,github,project,agent_framework,"Claude-Code-Game-Studios — Full Game Dev Studio with 49 AI Agents, 72 Workflow Skills (19.9K Stars)",https://github.com/Donchitos/Claude-Code-Game-Studios,"Turn Claude Code into a complete game development studio. 49 AI agents mirror real studio hierarchy (art director, level designer, QA, etc.) with 72 workflow skills. Supports Godot, Unity, Unreal Engine. The most ambitious agent orchestration project targeting creative workflows.","19.9K stars for agent orchestration in game dev — 49 agents organized like a real studio. Crosses game dev + AI agents = massive audience. Non-security diversity. Strong hook: 49 AI agents, 72 skills, real studio hierarchy.",,19896,https://github.com/Donchitos/Claude-Code-Game-Studios,,t,
575,2026-05-25 14:09:21.915266+00,github,tool,orchestration,HiClaw — Collaborative Multi-Agent OS with Human-in-the-Loop via Matrix Rooms (4.7K Stars),https://github.com/agentscope-ai/HiClaw,Open-source collaborative multi-agent OS for transparent task coordination. Uses Matrix rooms for real-time human-in-the-loop oversight. The human-in-the-loop angle addresses the trust gap in autonomous agent systems.,Multi-agent OS with Matrix protocol for human oversight. Addresses the autonomy vs control tension in agent systems.,,4650,https://github.com/agentscope-ai/HiClaw,,t,
576,2026-05-25 14:09:21.917541+00,github,tool,agent_infrastructure,MCP Agent Mail — Async Coordination Layer for AI Coding Agents via MCP + Git + SQLite (2K Stars),https://github.com/Dicklesworthstone/mcp_agent_mail,"Asynchronous coordination layer for AI coding agents: identities, inboxes, searchable threads, and advisory file leases. Built on FastMCP + Git + SQLite. Solves multi-agent coordination by giving each agent a mailbox instead of shared state.",AI agents with email inboxes instead of shared state. Novel coordination pattern using MCP + Git + SQLite.,,1957,https://github.com/Dicklesworthstone/mcp_agent_mail,,t,
577,2026-05-25 14:09:21.919765+00,github,tool,orchestration,Routa — Workspace-First Multi-Agent Coordination with Kanban + MCP/ACP/A2A Support (1.4K Stars),https://github.com/phodal/routa,"Workspace-first multi-agent coordination platform for AI development. Shared Specs, Kanban orchestration, and MCP/ACP/A2A protocol support across web and desktop. By phodal. Protocol-agnostic approach supporting three agent communication standards simultaneously.","Protocol-agnostic multi-agent coordination: supports MCP, ACP, and A2A simultaneously. Kanban-style orchestration for agent workflows.",,1382,https://github.com/phodal/routa,,t,
578,2026-05-25 14:35:28.580763+00,github,project,agent_infrastructure,"Webwright — Microsoft Research Playwright Script-First Web Agent (179 Stars, SOTA on Odysseys)",https://github.com/microsoft/Webwright,"Microsoft Research released Webwright, a Playwright script-first web agent framework that moves persistent state into a terminal workspace. Achieves 60.1% on Odysseys benchmark, nearly doubling GPT-5.4's 33.5%. Uses Playwright code, bash commands, and a local workspace for scripts. Script-first means agent actions become reusable version-controlled code rather than disposable browser sessions.",60.1% on Odysseys vs GPT-5.4's 33.5% — nearly 2x improvement from script-first approach. Non-security find. Microsoft Research quality signal.,,179,https://github.com/microsoft/Webwright,,t,
579,2026-05-25 14:35:29.674164+00,twitter,tool,agent_security,"CVE-2026-45829 — ChromaDB Unauthenticated RCE via Malicious Model Repo (28K Stars, CVSS 10.0)",https://nvd.nist.gov/vuln/detail/CVE-2026-45829,NVD published CVE-2026-45829 for ChromaDB. An unauthenticated attacker can send a malicious model repository with trust_remote_code=true to the collections API endpoint and execute arbitrary code on the server. Affects ChromaDB Python starting with v1.0.0. HiddenLayer assigned CVSS 4.0 score of 10.0. Every agent that uses ChromaDB for embeddings is potentially exposed.,CVSS 10.0 + 28K stars + ChromaDB is the default vector DB for RAG/agent stacks. Every agent system using ChromaDB is potentially exposed. trust_remote_code=true is the same HuggingFace pattern that keeps biting people.,,28088,https://github.com/chroma-core/chroma,,t,
580,2026-05-25 14:35:30.740737+00,github,tool,agent_infrastructure,Agentic Context Engine — Persistent Memory for Cross-Session Agent Learning (2.2K Stars),https://github.com/kayba-ai/agentic-context-engine,Open-source context engine that lets AI agents learn from experience. Provides persistent memory and context management so agents improve across sessions. Available as self-hosted or hosted solution at kayba.ai. Addresses the cross-session persistence gap that most agent frameworks ignore.,Cross-session persistence is the unsolved gap in agent infra (per persona_memory). 2.2K stars shows real community need.,,2236,https://github.com/kayba-ai/agentic-context-engine,,t,
581,2026-05-25 15:04:45.871501+00,github,tool,agent_framework,GSD Pi — Local-First Spec-Driven Coding Agent with Context Engineering (170 Stars),,"A local-first coding agent for planning, implementing, verifying, and tracking project work from the CLI. Combines terminal agent, project workflow tools, worktree-aware Git automation, and spec-driven development. Enables agents to work for long periods autonomously without losing track of the big picture. npm package with 17 forks, active Discord, CI pipeline.","Competitor to Claude Code / Codex that focuses on context engineering and spec-driven development. 170 stars in 3 days, active npm package. The ""agent loses track of the big picture"" problem is the #1 complaint about coding agents — this directly addresses it.",,207,https://github.com/open-gsd/gsd-pi,,t,
582,2026-05-25 15:38:23.439194+00,github,tool,agent_infrastructure,Lark/Feishu CLI — Official CLI with 200+ Commands and 20+ AI Agent Skills (12.6K Stars),https://github.com/larksuite/cli,"Official CLI tool from Lark/Feishu (ByteDance productivity suite). Built for humans AND AI agents. 200+ commands across Messenger, Docs, Base, Sheets, Calendar, Mail, Tasks, Meetings. 20+ AI Agent Skills built in. Go-based. First major productivity platform to ship native agent skills in their CLI.",,,12634,https://github.com/larksuite/cli,,t,
583,2026-05-25 15:38:24.514525+00,github,tool,agent_infrastructure,Cursor Agent Status Light — BLE Hardware Indicator for Coding Agent States (ESP32-C3),https://github.com/JasonLam08/cursor_agent_status_light,"Physical BLE-powered status light for Cursor Agent using ESP32-C3. Visualizes AI coding states: thinking, busy, success, error, waiting for user action. Red/green light indicator. First hardware project designed specifically for coding agent UX.",First hardware peripheral designed for agentic coding workflows. ESP32-C3 BLE bridge to visualize agent state physically. Novel intersection of embedded systems and coding agents.,,59,https://github.com/JasonLam08/cursor_agent_status_light,,t,
585,2026-05-25 16:05:02.905184+00,github,tool,agent_infrastructure,Token Tracker — Track Token Usage Across Local AI Agents with CLI Dashboard (251 Stars),,"Track token usage across local AI agents (Claude Code, Codex) — Custom StatusLine, CLI Dashboard with cost analysis, rate limit monitoring, and session tracking",,,251,https://github.com/stormzhang/token-tracker,MIT,t,
586,2026-05-25 16:05:02.905184+00,github,tool,agent_infrastructure,tmux Agent Sidebar — Real-Time Monitor for AI Coding Agents Across Sessions (228 Stars),,A tmux sidebar that monitors AI coding agents across all windows and sessions in real-time. Built in Rust.,,,228,https://github.com/hiroppy/tmux-agent-sidebar,MIT,t,
587,2026-05-25 16:05:02.905184+00,github,project,agent_framework,Auto Deep Researcher 24x7 — Autonomous Agent for ML Experiments While You Sleep (952 Stars),,"An autonomous AI agent that runs your deep learning experiments 24/7. Zero-cost monitoring, Leader-Worker architecture, constant-size memory.",,,952,https://github.com/Xiangyue-Zhang/auto-deep-researcher-24x7,Apache-2.0,t,
588,2026-05-25 16:05:02.905184+00,github,tool,agent_infrastructure,DeepSeek-GUI — AI Agent Workspace for DeepSeek Models with Code and Claw Modes (254 Stars),,"AI agent workspace for DeepSeek models, with Code and Claw modes built into your application.",,,270,https://github.com/XingYu-Zhong/DeepSeek-GUI,MIT,t,
589,2026-05-25 16:37:13.811114+00,github,tool,agent_infrastructure,FastMCP — Pythonic Way to Build MCP Servers and Clients (25K Stars),https://github.com/PrefectHQ/fastmcp,"From PrefectHQ. Build MCP servers and clients in pure Python with decorators and type hints. 25K stars, Apache 2.0. The fastest-growing MCP framework. Makes server construction 3 lines of code vs manual JSON schema wiring. Supports tools, resources, prompts, and composability.",25K stars and 2K forks make this the dominant MCP framework. From the Prefect team (workflow orchestration). Replaces manual JSON schema wiring with Python decorators. Every agent builder using MCP should know about this.,,25312,https://github.com/PrefectHQ/fastmcp,Apache-2.0,t,
590,2026-05-25 17:07:12.425351+00,github,tool,agent_infrastructure,"Token Savior — MCP Server Cuts Claude Tokens 77%, 0 Losses on 96-Task Benchmark (905 Stars)",https://github.com/Mibayy/token-savior,"Structural code navigation + persistent memory MCP server. Benchmarked: -77% active tokens, -76% wall time, 0 losses across 96 tasks on Opus 4.7. Works with every MCP client.",,,905,https://github.com/Mibayy/token-savior,,t,
591,2026-05-25 17:07:13.532162+00,github,project,agent_framework,"ViMax — Agentic Video Generation: 4 Agents (Director, Writer, Producer, Generator) in One (7.5K Stars)",https://github.com/HKUDS/ViMax,"Four specialized agents collaborate to produce videos end-to-end. Each agent has distinct role: Director orchestrates, Screenwriter writes, Producer manages resources, Video Generator renders. By HKUDS.",,,7497,https://github.com/HKUDS/ViMax,,t,
592,2026-05-25 17:07:14.630842+00,github,tool,agent_infrastructure,"Supertonic — On-Device Multilingual TTS via ONNX, Zero Cloud Dependency (10.4K Stars)",https://github.com/supertone-inc/supertonic,"Text-to-speech running natively via ONNX. 20+ languages. iOS, Android, Web, Python, Rust, Go, Java, C#, Node.js, Flutter. No cloud API needed.",,,10407,https://github.com/supertone-inc/supertonic,,t,
593,2026-05-25 17:07:15.738326+00,twitter,insight,agent_framework,AlphaProof Nexus — DeepMind Agent Solves 9 Erdős Problems Including Two Open 56 Years,https://twitter.com/pushmeet/status/2058936037754224998,"Google DeepMind agentic framework for formal proof search powered by Gemini. Solved 9 open Erdős problems, 44 OEIS conjectures, a 15-year algebraic geometry problem, a 7-year min-max optimization question. LLM proposes proof, Lean compiler verifies every step. Cost: few hundred dollars per problem. The ""build a tighter verification loop"" paradigm.","Verification loop > bigger model. Small model + formal verifier beats large model for provable tasks. Few hundred dollars to solve problems that took mathematicians decades. The verification pattern applies to code, contracts, compliance.",,52,https://github.com/google-deepmind/alphaproof-nexus-results,,t,
594,2026-05-25 17:35:18.902488+00,twitter,project,agent_framework,LongCat-Video — Open-Source SOTA Talking Avatar Model by Meituan (2.9K Stars),https://x.com/victormustar/status/2058492201261244458,"MIT-licensed talking-head video generation model from Meituan. Feed portrait + audio, get realistic talking avatar. SOTA quality. Runs local. Use cases: AI tutors with faces, dubbing, talking coding agents, NPC dialogue. HuggingFace demo available. Went viral on Twitter (168K views, 1646 likes).",,,2854,https://github.com/meituan-longcat/LongCat-Video,MIT,t,
595,2026-05-25 17:35:18.90614+00,twitter,tool,agent_infrastructure,Microsoft AI-Engineering-Coach — VS Code Extension That Analyzes Your Agent Sessions (1.2K Stars),https://x.com/filicroval/status/2058555935027499407,"Open-source VS Code extension from Microsoft that reads local AI session logs (Copilot, Claude, Cursor, Windsurf — any harness) and turns them into analytics dashboard. 45+ anti-pattern rules covering prompt quality, context health, session hygiene. Gamified with XP, achievements, skill tracking. All data stays local.",,,1200,https://github.com/microsoft/AI-Engineering-Coach,MIT,t,
596,2026-05-25 17:35:18.9089+00,github,project,agent_framework,OpenSwarm — Claude Code for Everything Except Coding (2.5K Stars),https://github.com/VRSEN/OpenSwarm,"MIT-licensed framework extending Claude Code beyond code. Agent orchestration for non-coding: research, planning, data analysis, automation. Same harness, different domain. 2.5K stars with active development. Part of the trend repurposing coding agent architectures for general agent work.",,,2536,https://github.com/VRSEN/OpenSwarm,MIT,t,
597,2026-05-25 17:35:18.912513+00,github,tool,agent_infrastructure,Claude Memory Compiler — Codebase Memory That Evolves via Session Hooks (1.1K Stars),https://github.com/coleam00/claude-memory-compiler,"Hooks automatically capture Claude Code sessions, Agent SDK extracts key decisions and lessons, LLM compiler organizes into structured cross-referenced knowledge articles. Inspired by Karpathy LLM Knowledge Base architecture. Solves cross-session persistence gap for coding agents.",,,1093,https://github.com/coleam00/claude-memory-compiler,NOASSERTION,t,
599,2026-05-25 19:05:20.423133+00,github,tool,agent_security,Claude-Tap — Intercept and Inspect Coding Agent API Traffic in Local Trace Viewer (822 Stars),https://github.com/liaohch3/claude-tap,"Intercept and inspect coding agent API traffic from Claude Code, Codex CLI, Gemini CLI, Cursor CLI, OpenCode, Kimi, Pi, and Hermes in a local trace viewer.",First tool to tap into coding agent API traffic for inspection. Security angle: see exactly what your agent sends/receives. Works with 8 different agents.,,822,https://github.com/liaohch3/claude-tap,,t,
600,2026-05-25 19:05:20.429867+00,github,project,agent_infrastructure,Mercury Agent — Soul-Driven AI Agent with Permission-Hardened Tools and Token Budgets (2.4K Stars),https://github.com/cosmicstack-labs/mercury-agent,"Soul-driven AI agent with permission-hardened tools, token budgets, and multi-channel access. Runs 24/7 from CLI or Telegram.",Permission-hardened tools + token budgets = agent governance at the tool level. Soul-driven concept (personality persistence). Runs 24/7 from CLI or Telegram.,,2451,https://github.com/cosmicstack-labs/mercury-agent,,t,
604,2026-05-25 19:35:13.033372+00,github,tool,agent_infrastructure,auth.md — Open Protocol for Agent Authentication via Domain Markdown by WorkOS (118 Stars),https://github.com/workos/auth.md,"Open protocol by WorkOS. Agents register for services on behalf of users through a Markdown file at the domain. Discoverable, machine-readable auth delegation. Solves the agent authentication problem without sharing credentials.",From WorkOS — the oauth-for-agents problem is huge. Markdown at domain is elegant: agents discover auth capabilities like robots.txt but for identity.,,154,https://github.com/workos/auth.md,,t,
605,2026-05-25 19:35:13.036172+00,github,tool,agent_infrastructure,Engram — Hybrid Long-Term Memory for OpenClaw Agents: SQLite+FTS5 + LanceDB Semantic Recall (119 Stars),https://github.com/NanoFlow-io/engram,"Hybrid memory plugin for OpenClaw agents. SQLite+FTS5 for structured facts, LanceDB for semantic recall. TypeScript. Dual retrieval: keyword-exact and semantic similarity in one plugin.",Dual retrieval (FTS5 + LanceDB) is the right architecture for agent memory. Structured facts + semantic recall covers both exact and fuzzy queries.,,119,https://github.com/NanoFlow-io/engram,,t,
606,2026-05-25 19:35:13.038924+00,github,tool,agent_infrastructure,semble_rs — Rust Code Search Engine for AI Agents with AST Chunking + Impact Analysis (108 Stars),https://github.com/johunsang/semble_rs,"Rust rewrite of Semble. Hybrid BM25 + semantic search with Tree-sitter AST chunking, dependency and impact analysis. Drop-in replacement for grep/cat/read/ls in Claude Code, Codex, Cursor, Aider, OpenHands.",Rust port of Semble (3.5K stars) with AST-aware chunking. Impact analysis tells agent what functions break if it changes X — that is production-grade agent tooling.,,108,https://github.com/johunsang/semble_rs,,t,
609,2026-05-25 20:07:13.102644+00,github,tool,agent_benchmark,FrontierSWE — Ultra Long-Horizon Coding Agent Benchmark Testing Real Implementation Tasks (121 Stars),https://github.com/Proximal-Labs/frontier-swe,"Ultra long-horizon coding agent benchmark designed to test complex implementation, performance engineering, and ML research tasks. DeepSeek V4 Pro leads open-source models. Tests agents on tasks that take hours, not minutes.","Contrarian angle: 19 frontier models tested, best scored 62%. The model you pick matters less than the harness you run it in (18% swing from framework alone). DeepSeek V4 Pro tops open-source but still underperforms Gemini 3.1 Pro. Real Docker containers, not synthetic sandboxes.",ProximalHQ,121,https://github.com/Proximal-Labs/frontier-swe,MIT,t,
611,2026-05-25 20:36:18.546847+00,github,tool,agent_framework,Anthropics Skills — Official Anthropic Agent Skills Public Repository (140K Stars),https://github.com/anthropics/skills,"Anthropic public repository for Agent Skills. 140K stars. Official skills collection from the company building Claude. Covers coding, research, and productivity agent capabilities.",Anthropic put 140K stars worth of agent skills public. Official skills from the Claude maker.,,140646,https://github.com/anthropics/skills,,t,
612,2026-05-25 20:36:18.546847+00,github,tool,agent_infrastructure,Agent Browser — Browser Automation CLI for AI Agents by Vercel (34K Stars),https://github.com/vercel-labs/agent-browser,Browser automation CLI built specifically for AI agents. Written in Rust by Vercel Labs. 34K stars. Lets agents control web browsers programmatically.,Vercel built a browser CLI specifically for AI agents. 34K stars in Rust. Most agent tooling skips browser interaction.,,34279,https://github.com/vercel-labs/agent-browser,Apache-2.0,t,
613,2026-05-25 20:36:18.546847+00,github,tool,agent_framework,Karpathy Autoresearch — AI Agents Running Research on Single-GPU (83K Stars),https://github.com/karpathy/autoresearch,Andrej Karpathy research automation. AI agents running research experiments on single-GPU nanochat training. 83K stars. Research agents on ONE consumer GPU.,Karpathy made research agents work on a single GPU when everyone else needs clusters. 83K stars.,,83307,https://github.com/karpathy/autoresearch,,t,
